"","Hub","ID","Animal.Sex","Animal.Length..m.","Date","Date.and.Time..UTC."
"1192","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:42"
"1193","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 5:43"
"1194","aquaHub-660110","9001-52032","Female",1.8,2025-09-15,"2025-09-15 5:44"
"1195","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:44"
"1196","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 5:45"
"1197","aquaHub-660110","9001-52032","Female",1.8,2025-09-15,"2025-09-15 5:46"
"1198","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:46"
"1199","aquaHub-661034","9001-43287","Female",201,2025-09-15,"2025-09-15 5:47"
"1200","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 5:47"
"1201","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:48"
"1202","aquaHub-660110","9001-52032","Female",1.8,2025-09-15,"2025-09-15 5:48"
"1203","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:49"
"1204","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 5:50"
"1205","aquaHub-660110","9001-52032","Female",1.8,2025-09-15,"2025-09-15 5:51"
"1206","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:51"
"1207","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:54"
"1208","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:56"
"1209","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 5:58"
"1210","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:00"
"1211","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:02"
"1212","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:04"
"1213","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:06"
"1214","aquaHub-660143","9001-52036","Male",161,2025-09-15,"2025-09-15 6:06"
"1215","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:08"
"1216","aquaHub-660143","9001-52036","Male",161,2025-09-15,"2025-09-15 6:09"
"1217","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:10"
"1218","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:12"
"1219","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:16"
"1220","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:18"
"1221","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:20"
"1222","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:22"
"1223","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:25"
"1224","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:29"
"1225","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:31"
"1226","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:34"
"1227","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 6:38"
"1228","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 6:40"
"1229","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 6:43"
"1230","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 6:50"
"1231","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 6:56"
"1232","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 6:59"
"1233","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:01"
"1234","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:06"
"1235","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:10"
"1236","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:13"
"1237","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:15"
"1238","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 7:20"
"1239","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:21"
"1240","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 7:25"
"1241","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:25"
"1242","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 7:25"
"1243","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:27"
"1244","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 7:29"
"1245","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 7:31"
"1246","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:32"
"1247","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 7:33"
"1248","aquaHub-660273","9001-52032","Female",1.8,2025-09-15,"2025-09-15 7:35"
"1249","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:36"
"1250","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 7:37"
"1251","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:38"
"1252","aquaHub-660298","9001-52022","Male",1.6,2025-09-15,"2025-09-15 7:40"
"1253","aquaHub-660273","9001-52032","Female",1.8,2025-09-15,"2025-09-15 7:40"
"1254","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:41"
"1255","aquaHub-660110","9001-47193","Male",159,2025-09-15,"2025-09-15 7:43"
"1256","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:43"
"1257","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:45"
"1258","aquaHub-660298","9001-43149","Male",165,2025-09-15,"2025-09-15 7:49"
"1259","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 7:49"
"1260","aquaHub-660298","9001-52039","Male",170,2025-09-15,"2025-09-15 7:50"
"1261","aquaHub-660298","9001-64500","Male",1.6,2025-09-15,"2025-09-15 7:51"
"1262","aquaHub-660298","9001-43149","Male",165,2025-09-15,"2025-09-15 7:51"
"1263","aquaHub-660298","9001-52039","Male",170,2025-09-15,"2025-09-15 7:52"
"1264","aquaHub-660298","9001-64500","Male",1.6,2025-09-15,"2025-09-15 7:53"
"1265","aquaHub-660298","9001-52031","Male",1.6,2025-09-15,"2025-09-15 7:53"
"1266","aquaHub-660298","9001-64500","Male",1.6,2025-09-15,"2025-09-15 7:54"
"1267","aquaHub-660298","9001-52017","Male",1.6,2025-09-15,"2025-09-15 7:58"
"1268","aquaHub-660298","9001-43149","Male",165,2025-09-15,"2025-09-15 7:59"
"1269","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 8:00"
"1270","aquaHub-660298","9001-52039","Male",170,2025-09-15,"2025-09-15 8:01"
"1271","aquaHub-660273","9001-52032","Female",1.8,2025-09-15,"2025-09-15 8:01"
"1272","aquaHub-660298","9001-43149","Male",165,2025-09-15,"2025-09-15 8:04"
"1273","aquaHub-660273","9001-52032","Female",1.8,2025-09-15,"2025-09-15 8:13"
"1274","aquaHub-660273","9001-52032","Female",1.8,2025-09-15,"2025-09-15 8:18"
"1275","aquaHub-660141","9001-52029","Male",1.5,2025-09-15,"2025-09-15 8:19"
"1276","aquaHub-660273","9001-52032","Female",1.8,2025-09-15,"2025-09-15 8:20"
